Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards
17,Scott Heineman,26,UT,0.1,25,85,75,8,16,6,0,2,7,1,2,9,20,.213,.306,.373,.679,72,.294,72,28,3,1,0,0,0,/8973,
18,Tim Federowicz,31,C,-0.5,29,83,75,6,12,2,0,4,7,1,0,5,31,.160,.213,.347,.559,38,.250,30,26,1,0,3,0,0,2/1,
19,Patrick Wisdom,27,CI,-0.3,9,28,26,1,4,1,0,0,1,0,0,1,15,.154,.185,.192,.377,-3,.202,-3,5,0,0,1,0,0,/35H,
Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
20,Mike Minor,31,P,-0.2,4,10,9,0,0,0,0,0,0,0,0,0,6,.000,.000,.000,.000,-100,.000,-168,0,0,0,1,0,0,1/H,"AS,CYA-8"
21,Shelby Miller,28,P,0.1,2,3,1,0,0,0,0,0,0,0,0,2,1,.000,.667,.000,.667,98,.464,184,0,0,0,0,0,0,1,
22,Lance Lynn#,32,P,0.0,1,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-144,0,0,0,0,0,0,1,CYA-5
23,Kolby Allard*,21,P,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-144,0,0,0,0,0,0,/1,
24,Jesse Chavez,35,P,0.1,4,2,2,0,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,157,.443,172,1,0,0,0,0,0,1,
25,Adrian Sampson,27,P,0.1,3,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.444,172,0,0,0,0,0,0,1,
26,Ariel Jurado,23,P,0.0,2,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-131,0,0,0,0,0,0,1,
27,Drew Smyly*,30,P,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-131,0,0,0,0,0,0,1,
28,Pedro Payano,24,P,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-131,0,0,0,0,0,0,/1,
29,Emmanuel Clase,21,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
30,Taylor Guerrieri,26,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
31,Jeffrey Springs*,26,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
32,Shawn Kelley,35,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
33,Kyle Bird*,26,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
34,Rafael Montero,28,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
35,Kyle Dowdy,26,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
36,Pete Fairbanks,25,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
37,Chris Martin,33,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
38,Brett Martin*,24,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
39,José Leclerc,25,P,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
,Team Totals,,,10.2,162,6204,5540,810,1374,296,24,223,765,131,38,534,1578,.248,.319,.431,.750,88,.328,88,2387,98,67,17,44,18,,
,Non-Pitcher Totals,,,10.3,,6180,5519,810,1373,296,24,223,765,131,38,532,1564,.249,.320,.432,.752,89,.329,89,2386,98,67,16,44,18,,
,Pitcher Totals,,,-0.1,,24,21,0,1,0,0,0,0,0,0,2,14,.048,.130,.048,.178,-51,.138,-54,1,0,0,1,0,0,,
